idEvent,Countrycode,Country,Location,Lat,Long,BufferEvent,BufferLocation,TrsBndry,LocDesc,Start,End,DateEst,StartDesc,Type,TypeDesc,EvDesc,FatEst,FatDesc,FatMn,FatMx,FatCivMn,FatCivMx,FatMilMn,FatMilMx,idActor0,ActActiv0,ActAly0,ActUncon0,ActName0,ActDesc0,ActLead0,idActor1,ActActiv1,ActAly1,ActUncon1,ActName1,ActDesc1,ActLead1,idActor2,ActActiv2,ActAly2,ActUncon2,ActName2,ActDesc2,ActLead2,idActor3,ActActiv3,ActAly3,ActUncon3,ActName3,ActDesc3,ActLead3,idActor4,ActActiv4,ActAly4,ActUncon4,ActName4,ActDesc4,ActLead4,idActor5,ActActiv5,ActAly5,ActUncon5,ActName5,ActDesc5,ActLead5,idActor6,ActActiv6,ActAly6,ActUncon6,ActName6,ActDesc6,ActLead6,idSrce0,SrceDate0,SrceName0,SrceBias0,idSrce1,SrceDate1,SrceName1,SrceBias1,idSrce2,SrceDate2,SrceName2,SrceBias2,idSrce3,SrceDate3,SrceName3,SrceBias3,idSrce4,SrceDate4,SrceName4,SrceBias4,idSrce5,SrceDate5,SrceName5,SrceBias5,idSrce6,SrceDate6,SrceName6,SrceBias6,idSrce7,SrceDate7,SrceName7,SrceBias7,idSrce8,SrceDate8,SrceName8,SrceBias8,idSrce9,SrceDate9,SrceName9,SrceBias9,idSrce10,SrceDate10,SrceName10,SrceBias10,idSrce11,SrceDate11,SrceName11,SrceBias11,idSrce12,SrceDate12,SrceName12,SrceBias12,idSrce13,SrceDate13,SrceName13,SrceBias13,idSrce14,SrceDate14,SrceName14,SrceBias14,idSrce15,SrceDate15,SrceName15,SrceBias15
2685,SIE,Sierra Leone,.Unknown location in Sierra Leone,"8,465","-11,796",154,0,0,,1999-01-30,1999-01-30,1,"no date description, reported on January 30, 1999",One-sided attack,Unclear,two Catholic sisters die,0,,2,2,2,2,0,0,345,1,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,350,0,0,0,Christian Mission,Christian mission,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,113,30.01.1999,BBC Monitoring,0,113,31.01.1999,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2691,SIE,Sierra Leone,.Unknown location in Sierra Leone,"8,465","-11,796",154,0,0,,1999-02-03,1999-02-03,0,,One-sided attack,Unclear,summary executions,1,"U.N. staff observed summary executions - particularly a  human head displayed on a stick"" at a Government checkpoint.",1,1,0,0,0,0,321,1,0,0,ECOMOG,"ECOMOG, Community of West African States Monitoring Group",,11,0,0,0,Unspecified actor,Unspecified actor,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,113,12.02.1999,New York Times,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2697,SIE,Sierra Leone,.Unknown location in Sierra Leone,"8,465","-11,796",154,0,0,Mange --> several possible locations,1999-03-31,1999-03-31,1,"no date description, reported on March 31, 1999",Unclear,Unclear,Rebel ambush,1,Around 30 soldiers were reportedly killed or injured.,1,1,0,0,1,1,335,0,0,0,Guinean government forces,Guinean government forces,,145,1,0,0,Rebel(s),Unspecified rebel(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,113,01.04.1999,BBC Monitoring,0,113,05.04.1999,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2699,SIE,Sierra Leone,.Unknown location in Sierra Leone,"8,465","-11,796",154,0,0,,1999-04-08,1999-04-08,1,"no date description, reported on April 8, 1999",Fighting,Fighting,Rebels clash with Ecomog troops,1,17 rebels and 14 civilians killed as reported by ECOMOG,2,31,1,14,1,17,321,0,0,0,ECOMOG,"ECOMOG, Community of West African States Monitoring Group",,145,0,0,0,Rebel(s),Unspecified rebel(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,113,12.04.1999,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2700,SIE,Sierra Leone,.Unknown location in Sierra Leone,"8,465","-11,796",154,0,0,,1999-04-08,1999-04-08,1,"no date description, reported on April 8, 1999",One-sided attack,Unclear,Rebel attack,1,"According to Ecomog, rebels killed 14 civilians.",1,14,1,14,0,0,145,1,0,0,Rebel(s),Unspecified rebel(s),,25,0,0,0,Civilian(s),Civilian(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,113,12.04.1999,BBC Monitoring,1,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2709,SIE,Sierra Leone,.Unknown location in Sierra Leone,"8,465","-11,796",154,0,0,,1999-06-03,1999-06-03,1,"no date description, source from June 3, 1999",One-sided attack,Unclear,new wave of mutilations and killings,1,an unspecified number of civilians were killed,1,1,1,1,0,0,25,0,0,0,Civilian(s),Civilian(s),,145,1,0,0,Rebel(s),Unspecified rebel(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,113,04.06.1999,Washington Post,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2671,SIE,Sierra Leone,.Unknown location in Sierra Leone,"8,465","-11,796",154,0,0,,1999-01-23,1999-01-23,1,"no date description, source from January 23, 1999",One-sided attack,Unclear,Priest killed,0,,1,1,1,1,0,0,145,1,0,0,Rebel(s),Unspecified rebel(s),,350,0,0,0,Christian Mission,Christian mission,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,113,23.01.1999,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2011,SIE,Sierra Leone,.Unknown location in Sierra Leone,"8,465","-11,796",154,0,0,no description of the location is given,1991-05-05,1991-05-06,0,,One-sided attack,Unclear,Lebanese businessmen killed,0,,5,5,5,5,0,0,145,1,0,0,Rebel(s),Unspecified rebel(s),,480,0,0,0,Foreign business man,Foreign business man,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,104,10.05.1991,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2012,SIE,Sierra Leone,.Unknown location in Sierra Leone,"8,465","-11,796",154,0,0,no description of the location is given,1991-05-08,1991-05-08,0,,Fighting,Fighting,Border fighting,0,,27,27,0,0,27,27,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,328,0,0,1,National Patriotic Front of Liberia (NPFL),National Patriotic Front of Liberia (NPFL),Charles Taylor,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,104,13.05.1991,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2024,SIE,Sierra Leone,.Unknown location in Sierra Leone,"8,465","-11,796",154,0,0,the location is not clearly indicated,1991-06-26,1991-06-26,1,"reported on June 26, 1991",Fighting,Fighting,several rebels killed,1,"""several rebels"" were killed",2,2,0,0,2,2,332,0,1,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,335,0,1,0,Guinean government forces,Guinean government forces,,328,0,0,0,National Patriotic Front of Liberia (NPFL),National Patriotic Front of Liberia (NPFL),Charles Taylor,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,104,28.06.1991,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2053,SIE,Sierra Leone,.Unknown location in Sierra Leone,"8,465","-11,796",154,0,0,,1992-07-03,1992-07-03,1,"he was killed ""recently""",Unclear,Unclear,Member of ULIMO killed in Sierra Leone,0,,1,1,0,0,1,1,13,0,0,0,Bandits/criminals/gunmen,Bandits/criminals/gunmen,,315,0,0,0,United Liberation Movement for Democracy in Liberia,"The United Liberation Movement of Liberia for Democracy (ULIMO) was a rebel group that participated in the First Liberian Civil War (1989-1996).From its outset, ULIMO was beset with internal divisions and the group effectively broke into two separate militias in 1994: ULIMO-J, an ethnic Krahn faction led by General Roosevelt Johnson and ULIMO-K, a Mandingo-based faction led by Alhaji G.V. Kromah.",,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,105,10.07.1992,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2063,SIE,Sierra Leone,.Unknown location in Sierra Leone,"8,465","-11,796",154,0,0,,1992-12-30,1992-12-30,0,,One-sided attack,Unclear,military tribunal sentences coup plotters,0,,26,26,0,0,0,0,348,0,0,0,Anti-Corruption Revolutionary Movement (ACRM),"Anti-Corruption Revolutionary Movement (ACRM); group of soldiers, ex-officers and civilians who attempted to seize power from the government in Sierra Leone on December 28, 1992",,423,1,0,0,Firing squad,Firing squad,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,01.01.1993,BBC Monitoring,0,107,08.01.1993,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
3449,SIE,Sierra Leone,.Unknown location in Sierra Leone,"8,465","-11,796",154,0,0,,2002-08-01,2002-08-01,1,no date - used source date,One-sided attack,Unclear,girl killed,0,,1,1,1,1,0,0,11,1,0,0,Unspecified actor,Unspecified actor,,25,0,0,0,Civilian(s),Civilian(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,116,01.08.2002,New York Times,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
3609,SIE,Sierra Leone,.Unknown location in Sierra Leone,"8,465","-11,796",154,0,0,no location mentioned,1997-05-15,1997-05-15,1,"""in May"" --> used 15th",One-sided attack,Unclear,Civilians killed,0,,10,10,10,10,0,0,332,1,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,25,0,0,0,Civilian(s),Civilian(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,187,08.03.2003,The Guardian,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2724,SIE,Sierra Leone,.Unknown location in Sierra Leone,"8,465","-11,796",154,0,0,,1999-09-18,1999-09-18,1,"no date description, reported on September 18, 1999",One-sided attack,Unclear,UN worker killed,0,,1,1,1,1,0,0,118,0,0,0,United Nations Organization,United Nations Organitazion,,11,1,0,0,Unspecified actor,Unspecified actor,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,113,19.09.1999,New York Times,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2152,SIE,Sierra Leone,"""south-east sierra leone""",8,"-11,589",110,0,0,,1995-05-09,1995-05-09,0,,Unclear,Unclear,40 rebels killed,1,40 rebels were killed as reported by national radio,1,40,0,0,1,40,345,0,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,11,0,0,0,Unspecified actor,Unspecified actor,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,109,11.05.1995,BBC Monitoring,1,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2611,SIE,Sierra Leone,along the border with Liberia,"7,638","-10,811",105,0,0,,1998-11-06,1998-11-06,1,"no date description - reported on November 6, 1998",Fighting,Fighting,heavy battle,1,A heaevy battle left around 150 people dead.,150,150,0,0,0,0,318,0,0,0,Kamajor militia,Kamajor militia,Samuel Hinga Norman,11,0,0,0,Unspecified actor,Unspecified actor,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,112,08.11.1998,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2051,SIE,Sierra Leone,along the border with Liberia,"7,638","-10,811",105,0,0,,1991-10-31,1991-10-31,1,"reported on October 31, 1991",Fighting,Fighting,border fighting,1,An ULIMO spokesman said that NPFL rebels had killed many Ulimo invaders ''like rats''.,2,2,0,0,2,2,328,0,0,0,National Patriotic Front of Liberia (NPFL),National Patriotic Front of Liberia (NPFL),Charles Taylor,315,0,0,0,United Liberation Movement for Democracy in Liberia,"The United Liberation Movement of Liberia for Democracy (ULIMO) was a rebel group that participated in the First Liberian Civil War (1989-1996).From its outset, ULIMO was beset with internal divisions and the group effectively broke into two separate militias in 1994: ULIMO-J, an ethnic Krahn faction led by General Roosevelt Johnson and ULIMO-K, a Mandingo-based faction led by Alhaji G.V. Kromah.",,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,104,31.10.1991,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2030,SIE,Sierra Leone,along the border with Liberia,"7,638","-10,811",105,0,1,"""near the Liberia-Sierra Leone border""",1991-10-23,1991-10-23,1,"reported on October 23, 1991",Unclear,Unclear,Fighting on both sides of Liberia-Sierra Leone border,1,"The NPFL lost over 300 men and ist soldiers were said to be ''systematically killing residents""",302,302,1,1,301,301,328,0,NA,0,National Patriotic Front of Liberia (NPFL),National Patriotic Front of Liberia (NPFL),Charles Taylor,315,0,NA,0,United Liberation Movement for Democracy in Liberia,"The United Liberation Movement of Liberia for Democracy (ULIMO) was a rebel group that participated in the First Liberian Civil War (1989-1996).From its outset, ULIMO was beset with internal divisions and the group effectively broke into two separate militias in 1994: ULIMO-J, an ethnic Krahn faction led by General Roosevelt Johnson and ULIMO-K, a Mandingo-based faction led by Alhaji G.V. Kromah.",,538,0,NA,0,Local population,Local population,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,104,25.10.1991,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2321,SIE,Sierra Leone,along the Bo-Teyama highway,"8,042","-11,729",9,0,0,,1998-01-27,1998-01-27,1,"no date mentioned, used source date",One-sided attack,Use of small firearms,KAMAJOR AMBUSH,0,,8,8,8,8,0,0,25,0,0,0,Civilian(s),Civilian(s),,318,1,0,0,Kamajor militia,Kamajor militia,Samuel Hinga Norman,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,112,28.01.1998,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2334,SIE,Sierra Leone,Barmoi-Checkpoint (two possible locations),"9,031","-12,669",8,0,0,,1998-02-24,1998-02-24,1,"no description - source from February 24, 1998",One-sided attack,Use of small firearms,rebel attack,0,,1,1,1,1,0,0,145,1,0,0,Rebel(s),Unspecified rebel(s),,25,0,0,0,Civilian(s),Civilian(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,112,25.02.1998,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2319,SIE,Sierra Leone,between Bo and Kenema,"7,919","-11,463",30,0,0,,1998-01-19,1998-01-19,1,"reported on January 19, 1998",Fighting,Fighting,Army retakes diamond town,1,"""Military commanders said soldiers and their Revolutionary United Front rebel allies killed 50 Kamajors.""",1,50,0,0,1,50,318,0,0,0,Kamajor militia,Kamajor militia,Samuel Hinga Norman,366,0,0,0,People's Army of Sierra Leone,"After May 25, 1997, the RUF joined with the Republic of Sierra Leone Military Forces (RSLMF) loyal to the Armed Forces Revolutionary Council (AFRC) junta and renamed itself the People's Army of Sierra Leone. (Source: http://www.globalsecurity.org/military/world/war/sierra_leone.htm) Later - after Koroma's government was ousted by Nigerian-led troops in February 1998 - referred to as Sierra Leone's military junta.",Major Johnny Paul Koroma,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,112,20.01.1998,The Guardian,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2215,SIE,Sierra Leone,between Bo and Kenema,"7,919","-11,463",30,0,0,"""on the road between Bo, the country's
second largest city, and Kerema""",1996-09-11,1996-09-11,0,,One-sided attack,Unclear,rebel attack,1,5 civilians were killed in 2 seperate attacks - split number of fatalities,2,5,"2,5","2,5",0,0,25,0,0,0,Civilian(s),Civilian(s),,345,1,0,1,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,110,14.09.1996,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2216,SIE,Sierra Leone,between Bo and Kenema,"7,919","-11,463",30,0,0,"""on the road between Bo, the country's
second largest city, and Kerema""",1996-09-11,1996-09-11,0,,One-sided attack,Unclear,rebel attack,1,5 civilians were killed in 2 seperate attacks - split number of fatalities,2,5,"2,5","2,5",0,0,25,0,0,0,Civilian(s),Civilian(s),,345,1,0,1,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,110,14.09.1996,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2725,SIE,Sierra Leone,between Makeni and Lunsar,"8,546","-12,532",15,0,0,,1999-10-23,1999-10-24,1,"""last weekend""",Fighting,Fighting,100 soldiers killed,1,"""about 100 soldiers were killed""",100,100,0,0,100,100,345,0,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,216,0,0,0,Armed Forces Revolutionary Council (AFRC),"The Armed Forces Revolutionary Council (AFRC) was a group of Sierra Leone soldiers that allied itself with the 'Revolutionary United Front'. While the AFRC briefly controlled the country in 1998, it was driven from the capital by a coalition of West African troops. (source: wikipedia)",Major Johnny Paul Koroma,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,113,27.10.1999,Washington Post,0,113,01.11.1999,Washington Post,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2169,SIE,Sierra Leone,"between Tangoma and Bembebu, along the Kenema-Tongo Field road","8,391","-11,456",73,0,0,,1995-11-18,1995-11-19,1,"""over the weekend""",One-sided attack,Use of small firearms,Ambush,0,,30,30,0,0,2,2,25,0,0,0,Civilian(s),Civilian(s),,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,345,1,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,109,22.11.1995,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2143,SIE,Sierra Leone,est. area 100 km east of freetown,"8,507","-12,355",20,0,0,,1995-03-11,1995-03-13,1,"""the fighting of the last three days"" - reported on March 14, 1995",Fighting,Fighting,fighting,1,"The fighting ""is reported to have resulted in the deaths of several dozen people."" Additionally, 80 rebels were killed.",104,104,0,0,80,80,145,0,0,0,Rebel(s),Unspecified rebel(s),,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,109,16.03.1995,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2168,SIE,Sierra Leone,est. area of central sierra leone,"8,593","-11,809",75,0,0,,1995-10-27,1995-10-27,1,"no date description - reported on October 27, 1995",One-sided attack,Other,massacre,1,"according to military sources, at least 30 people were killed by RUF rebels",1,30,0,0,0,0,11,0,0,0,Unspecified actor,Unspecified actor,,345,1,0,1,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,109,27.10.1995,BBC Monitoring,1,109,28.10.1995,The Guardian,1,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2163,SIE,Sierra Leone,est. area of central sierra leone,"8,593","-11,809",75,0,0,,1995-08-05,1995-08-05,1,"no date description, reported on August 5, 1995",Fighting,Fighting,Rebels reportedly kill 20 South African mercenaries,1,U.R.F. rebels said they killed over 20 South African mercenaries.,1,21,0,0,1,21,345,0,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,356,0,0,0,South African mercenaries,"In May 1995, the Strasser government called on the services of Executive Outcomes, a private security and military company from South Africa (Wikipedia).",,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,109,07.08.1995,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2136,SIE,Sierra Leone,est. area of central sierra leone,"8,593","-11,809",75,0,0,,1995-02-24,1995-02-24,0,,One-sided attack,Unclear,Major Abubakr Tarawali killed,1,according to a government source,3,3,3,3,0,0,145,1,0,0,Rebel(s),Unspecified rebel(s),,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,25,0,0,0,Civilian(s),Civilian(s),,354,0,0,0,Foreign military advisor,Foreign military advisor,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,109,27.02.1995,The Guardian,0,109,27.02.1995,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
